epoch,accuracy,loss,val_accuracy,val_loss
159,0.9386095,0.23397988268345066,0.7790948152542114,0.7310015976685902
160,0.94193786,0.22581161706317107,0.7823275923728943,0.7357432982916462
161,0.94008875,0.22495399805656552,0.7726293206214905,0.7416905364952981
162,0.9441568,0.22283075454496068,0.7661637663841248,0.7361429680524201
163,0.9426775,0.22576310536300642,0.7758620977401733,0.7242298351504423
164,0.9415681,0.22435496447707068,0.7683189511299133,0.763793320651969
165,0.94600594,0.21903733635795186,0.7693965435028076,0.7614643782505701
166,0.9463757,0.22220640805875055,0.7650862336158752,0.7873940740166039
167,0.9463757,0.2195513997469428,0.7823275923728943,0.7379747345272837
168,0.943787,0.22029350373960105,0.7704741358757019,0.7512605350207666
169,0.9474852,0.21694150168073953,0.7801724076271057,0.7414664717969196
170,0.94600594,0.2162812278997263,0.7693965435028076,0.7445039494476956
171,0.943787,0.21603758452383018,0.78125,0.7390244806281708
172,0.9522929,0.2137217350171868,0.7790948152542114,0.7362113850961985
173,0.95007396,0.21475962597942916,0.774784505367279,0.7582233492927305
174,0.9489645,0.21488160772260123,0.7834051847457886,0.7378730330905267
175,0.9489645,0.2107081637447755,0.774784505367279,0.7586872734707492
176,0.9474852,0.21428317232773855,0.774784505367279,0.7444666280764444
177,0.9515532,0.20960712948670754,0.78125,0.7457797809760889
178,0.9467456,0.21250305329201488,0.7704741358757019,0.7626510140293374
179,0.94711536,0.21126727986882424,0.774784505367279,0.7612631711466559
180,0.95414203,0.20779168949677393,0.767241358757019,0.7521977815455918
181,0.9519231,0.20607496590832985,0.767241358757019,0.7538888326139542
182,0.9504438,0.2083346721159636,0.7704741358757019,0.7565919697798532
183,0.9508136,0.20814119535085013,0.7758620977401733,0.7496354870883555
184,0.9489645,0.2049507074410746,0.78125,0.7471557801974744
185,0.9519231,0.20362104986899,0.7855603694915771,0.7467159148755258
186,0.9463757,0.2094946347573805,0.7715517282485962,0.7574637789150764
187,0.95414203,0.20025523383853702,0.7780172228813171,0.7683962056541751
188,0.9522929,0.2029040749212341,0.7737069129943848,0.7451811828168815
189,0.9567308,0.20196914692690388,0.7726293206214905,0.7628595323526653
190,0.95525146,0.20082707473864922,0.7769396305084229,0.7484410233667185
191,0.95340234,0.2008626916440281,0.7780172228813171,0.7587698339484632
192,0.9545118,0.20328902003504115,0.774784505367279,0.7678272009281248
193,0.9556213,0.1983398004660945,0.7780172228813171,0.7547109551278168
194,0.95636094,0.1979865671394492,0.774784505367279,0.7529835983918145
195,0.95488167,0.2001161014099093,0.7704741358757019,0.7522775801219816
196,0.9567308,0.19736892200962325,0.7769396305084229,0.7720439597514683
197,0.9585799,0.19650375190571215,0.7737069129943848,0.7834585158732431
198,0.95636094,0.1984282289604111,0.7790948152542114,0.7678794867423331
199,0.9556213,0.19602964216699967,0.7726293206214905,0.745146887409019
